entidade;numero_processo;contrato;num_contrato_orgao;objeto;valor_global;cnpj;razao_social;data_de_celebracao;data_de_vigencia;situacao;local_da_execucao;modalidade_de_contratacao;subtipo_de_contrato;tipo_de_aquisicao;arquivo_origem;data_inicio;data_fim
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;459047/2020;00013/2022;037/2021/SEDEC;O presente Contrato tem como objeto a aquisicao de equipamentos de informatica, com garantia tecnica on-site, para atender a demanda da Secretaria de Estado de Desenvolvimento Economico - SEDEC.;23900.0;36190664000108;JC COMERCIO DE TECNOLOGIA EIRELI-ME;2021-11-19;19/11/2021 a 18/11/2022;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Mquinas e Equipamentos Em Geral;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_21.xls;2021-11-19;2022-11-18
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00167/2020;018/2018/SEDEC;CONTRATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS CONTINUADOS DE GERENCIAMENTO E CONTROLE DE FORNECIMENTO DE COMBUSTIVEL.;124538.0;05340639000130;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;2021-11-22;07/12/2021 a 05/12/2022;CELEBRADO;;PREGAO ELETRONICO;Terceirizaes;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-12-07;2022-12-05
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;451091/2021;01891/2021;039/2021/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao dos servicos de Desinsetizacao/Dedetizacao, Descupinizacao e Desratizacao com fornecimento de mao de obra, todos os materiais, equipamentos e ferramentas necess;1210.0;13255330000170;WELTON LUIZ FERNANDES;2021-12-06;03/12/2021 a 02/12/2022;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Servio de Dedetizao/Desinsetizao;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-12-03;2022-12-02
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;40544;00767/2021;015/2021;O objeto do presente instrumento refere-se a contratacao de empresa especializada em servicos de Publicacao de Materias em Jornais de Grande Circulacao Diaria Estadual (Mato Grosso), para atender a demanda de publicacao dos atos normativos e nao normativo;3562.0;10676614000141;K3 COMERCIO VAREJISTA DE JORNAIS, REVISTAS E OUTRAS PUBLICACOES LTDA ME;2021-05-13;13/05/2021 a 12/05/2022;CELEBRADO;;PREGAO ELETRONICO;Servio de Publicao de Matria em Jornal;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-05-13;2022-05-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;391745/2021;00035/2022;042/2021;O objeto do presente instrumento refere-se a contratacao de empresa especializada em prestacao de servicos continuos de terceirizacao de mao-de-obra de Oficial de Servicos Gerais para atender a demanda da Secretaria de Estado de Desenvolvimento Economico,;70035.36;02531343000108;ADSERVI ADMINISTRADORA DE SERVICOS LTDA;2021-12-30;30/12/2021 a 29/12/2022;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;SERVIOS TERCEIRIZADOS;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-12-30;2022-12-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;21867;01121/2021;014/2021;. O objeto do presente instrumento refere-se a contratacao de empresa especializada no fornecimento de agua mineral natural, visando atender as necessidades da Secretaria de Estado de Desenvolvimento Economico, que deriva da adesao a Ata de Registro de Pr;10925.0;13332212000118;FINISSIMA DISTRIBUIDORA DE AGUA LTDA ME;2021-04-26;26/04/2021 a 25/04/2022;CELEBRADO;;PREGAO ELETRONICO;Fornecimento de Materiais de Consumo;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_21.xls;2021-04-26;2022-04-25
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;362422;01250/2018;011/2017/SEDEC (1 ADITIVO);1. CLAUSULA PRIMEIRA - DO OBJETO 1.1. O Presente Termo Aditivo tem por objeto alterar o Contrato 011/2017/SEDEC, nas Clausulas Terceira Do Prazo de Locacao, Sexta Do Preco, Local de Pagamento e Encargos e Decima Oitava Da Vigencia. 2. CLAUSULA SEGU;42036.0;18460001000184;G.DI GRECCO DA COSTA MARQUES & CIA LTDA-ME;2022-10-04;06/10/2021 a 05/10/2023;CELEBRADO;;DISPENSA DE LICITACAO;Locao de Imveis;Locacao de Bens;transparencia_excel_21.xls;2021-10-06;2023-10-05
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;478386/2021;01075/2023;036/2021/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada no servico de Publicacao de materias no Diario Oficial da Uniao (D.O.U), publicacao diaria, para atender a demanda de publicacao dos atos normativos e nao normativos da Secr;5070.0;08329433000105;GIBBOR BRASIL PUBLICIDADE E PROPAGANDA EIRELI;2021-11-05;05/11/2021 a 04/11/2022;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;DISPENSA DE LICITACAO;Servio de Publicao de Matria em Jornal;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-11-05;2022-11-04
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;363366;01356/2021;028/2021;O objeto do presente instrumento refere-se a contratacao de pessoa juridica especializada na prestacao de Servicos de Locacao de Veiculos Administrativos, categorias diversas (sem motorista e sem combustivel), com quilometragem livre, para atender a Secre;82680.0;27595780000116;CS BRASIL FROTAS LTDA;2022-08-29;08/09/2021 a 08/09/2023;CELEBRADO;;PREGAO ELETRONICO;Locao de Veculos;Locacao de Bens;transparencia_excel_21.xls;2021-09-08;2023-09-08
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;391745/2021;00014/2022;041/2021/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada em prestacao de servicos continuos de terceirizacao de mao-de-obra de Auxiliar de Administracao, para atender a demanda da Secretaria de Estado de Desenvolvimento Economico,;219096.6;03627226000105;"DSS SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA ""EM RECUPERACAO JUDICIAL""";2022-11-07;22/12/2021 a 22/12/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Servios de Apoio Administrativo, Tcnico e Operacional;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-12-22;2023-12-22
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;168412;00918/2021;017/2021;O objeto do presente instrumento refere-se a contratacao de pessoa juridica especializada na prestacao de Servicos de Locacao de Veiculos Administrativos, categorias diversas (sem motorista e sem combustivel), com quilometragem livre, para atender a Secre;237000.0;27595780000116;CS BRASIL FROTAS LTDA;2022-06-09;22/06/2021 a 22/06/2023;CELEBRADO;;PREGAO ELETRONICO;SERVIOS TERCEIRIZADOS;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-06-22;2023-06-22
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;391745/2021;02025/2023;042/2021/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada em prestacao de servicos continuos de terceirizacao de mao-de-obra de Oficial de Servicos Gerais para atender a demanda da Secretaria de Estado de Desenvolvimento Economico,;77409.48;02531343000108;ADSERVI ADMINISTRADORA DE SERVICOS LTDA;2021-12-30;30/12/2021 a 30/12/2023;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;SERVIOS DE LIMPEZA;37 - LOCACAO DE MAO-DE-OBRA;transparencia_excel_21.xls;2021-12-30;2023-12-30
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;314390/2020;01805/2021;038/2021/SEDEC;O presente instrumento tem por objeto a contratacao de produtos e servicos por meio de Pacote de Servicos dos CORREIOS mediante adesao ao Termo de Condicoes Comerciais e Anexos, quando contratados servicos especificos, que permite a compra de produtos e u;60000.0;34028316001690;ECT- Empresa Publica, Constituida nos Termos do Decreto-Lei no 509, de 20 de Marco de 1969.;2021-11-09;09/11/2021 a 09/11/2026;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;DISPENSA DE LICITACAO;Encomendas e Corresp.;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-11-09;2026-11-09
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;116367/2021/SEDEC;01266/2024;034/2021/SEDEC;1.1.	O presente contrato tem como objeto a contratacao de licenca de uso de software de ferramenta de pesquisa de precos publicos para licitacoes e renovacao de contratos, mediante assinatura anual para atender a Secretaria de Estado de Desenvolvimento Ec;9875.0;07797967000195;NP TECNOLOGIA E GESTAO DE DADOS LTDA;2021-10-19;19/10/2021 a 19/10/2022;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;INEXIGIBILIDADE;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_21.xls;2021-10-19;2022-10-19
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00399/2022;004/2022/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada na Confeccao de Carimbos para atender aos Orgaos/Entidades do Poder Executivo Estadual, que deriva da adesao a Ata de Registro de Precos no 007/2021/SEPLAG, decorrente do Pr;2580.0;03750414000126;GRAFICA DO PRETO LTDA- ME;2022-03-08;08/03/2022 a 07/03/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Fornecimento de Materiais de Consumo;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-03-08;2023-03-07
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00404/2022;002/2022/SEDEC;O presente contrato tem por objeto a Prestacao de servicos de informatica (Servicos de Telefonia Movel Pessoal STMP), para atender as necessidades do Orgao Requisitante, no prazo e nas condicoes a seguir ajustadas, decorrentes do Pregao Eletronico, com;101984.4;02558157000162;TELEFONICA BRASIL S.A.;2022-03-02;02/03/2022 a 01/09/2024;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Telefonia Mvel;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_22.xls;2022-03-02;2024-09-01
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00390/2022;001/2022;O objeto do presente instrumento refere-se a contratacao de empresa especializada no fornecimento de gas de cozinha, visando atender as necessidades da Secretaria de Estado de Desenvolvimento Economico, que deriva da adesao a Ata de Registro de Precos no;6539.4;03401442000138;GASOLINI COMERCIO E SERVICOS - EIRELI;2022-03-02;02/03/2022 a 01/03/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Fornecimento de Materiais de Consumo;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-03-02;2023-03-01
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;66616/2021/SEDEC;00400/2022;005/2022/SEDEC;O presente CONTRATO tem por objeto a contratacao de servicos especializados a fim de elaboracao do Balanco Energetico do Estado de Mato Grosso - 2021, ano base 2020, 2019 e 2018, reunindo dados que demonstrem o consumo de energia por energeticos e por set;343109.76;33004540000100;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO - UFMT;2022-03-08;08/03/2022 a 07/03/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;DISPENSA DE LICITACAO;Servios Tcnicos Profissionais;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_22.xls;2022-03-08;2023-03-07
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00398/2022;003/2022/SEDEC;1.1.	O objeto do presente instrumento refere-se a contratacao de empresa especializada na Confeccao de Carimbos para atender aos Orgaos/Entidades do Poder Executivo Estadual, que deriva da adesao a Ata de Registro de Precos no 007/2021/SEPLAG, decorrente;5888.4;30635573000152;MARIA LUIZA P DE MATOS;2022-03-08;08/03/2022 a 07/03/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Fornecimento de Materiais de Consumo;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-03-08;2023-03-07
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00562/2022;014/2022/SEDEC;O objeto do presente instrumento e a aquisicao de Pa Carregadeira, de acordo com as especificacoes do Termo de Referencia e deste contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Secretaria de Estado de Desenvolvimento;1516000.0;13552152000149;EDUARDO DE ALMEIDA EIRELI;2022-04-28;28/04/2022 a 27/04/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-04-28;2023-04-27
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00565/2022;015/2022/SEDEC;O objeto do presente instrumento e a aquisicao de Caminhoes Truck e Caminhoes Pipa, de acordo com as especificacoes do Termo de Referencia e deste contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Secretaria de Estado de;7224000.0;07811058000164;M.DIESEL CAMINHOES E ONIBUS LTDA.;2022-04-28;28/04/2022 a 27/04/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-04-28;2023-04-27
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;445906/2021/SEDEC;00571/2022;016/2022/SEDEC;O objeto do presente instrumento e a aquisicao de Caminhoes Truck, de acordo com as especificacoes do Termo de Referencia e deste contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Secretaria de Estado de Desenvolvimento;3534000.0;07811058000164;M.DIESEL CAMINHOES E ONIBUS LTDA.;2022-05-02;02/05/2022 a 01/05/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-05-02;2023-05-01
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00572/2022;017/2022/SEDEC;O objeto do presente instrumento e a aquisicao de Escavadeira hidraulica, de acordo com as especificacoes do Termo de Referencia deste Contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Secretaria de Desenvolvimento Econo;1337914.16;13160566000122;COPEMAQUINAS COMERCIO DE PECAS E REPRESENTACOES LTDA;2022-05-02;02/05/2022 a 01/05/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-05-02;2023-05-01
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2022/00252;01069/2022;026/2022/SEDEC;Constitui o objeto do presente contrato a contratacao de empresa especializada para o fornecimento de Servidor de Rack e sistema de armazenamento com servicos de instalacao, configuracao, garantia on-site padrao e assistencia tecnica.;159621.32;15549061000180;PRINT SOLUCAO EM TECNOLOGIA LTDA;;14/07/2022 a 14/01/2023;CANCELADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Equipamentos de Process. Dados;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-07-14;2023-01-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2022/00252;01070/2022;026/2022/SEDEC;Constitui o objeto do presente contrato a contratacao de empresa especializada para o fornecimento de Servidor de Rack e sistema de armazenamento com servicos de instalacao, configuracao, garantia on-site padrao e assistencia tecnica.;159621.32;15549061000180;PRINT SOLUCAO EM TECNOLOGIA LTDA;2022-07-14;14/07/2022 a 14/01/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Equipamentos de Process. Dados;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-07-14;2023-01-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01072/2022;028/2022/SEDEC;1.1	O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de servicos de apoio logistico e fornecimento de materiais para eventos, atos e solenidades, para atender a Secretaria de Estado de Desenvolvimento Economic;47178.35;07655369000181;OPCAO LOCACAO E COMERCIO DE SOM E LUZ LTDA EPP;2022-07-11;11/07/2022 a 10/07/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Servios de Apoio Administrativo, Tcnico e Operacional;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_22.xls;2022-07-11;2023-07-10
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01105/2022;027/2022/SEDEC;1.1	O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de servicos de apoio logistico e fornecimento de materiais para eventos, atos e solenidades, para atender a Secretaria de Estado de Desenvolvimento Economic;57582.12;11729180000163;INFORTOUCH - AGENCIA DE COMUNICACAO, EVENTOS E PRODUTOS ALIMENTICIOS EIRELE EPP;2022-07-18;18/07/2022 a 17/07/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Eventos;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_22.xls;2022-07-18;2023-07-17
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2022/00058;01108/2022;021/2022;O objeto do contrato e a prestacao de servicos, pela CONTRATADA, de publicacao no Diario Oficial da Uniao, de atos oficiais e demais materias de interesse do CONTRATANTE, conforme estabelecido no Decreto no 9.215, de 29 de novembro de 2017, publicado no D;124544.0;04196645000100;IMPRENSA NACIONAL;2022-06-27;27/06/2022 a 25/06/2024;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;INEXIGIBILIDADE;Servio de Publicao de Matria em Jornal;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_22.xls;2022-06-27;2024-06-25
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;445906/2021/SEDEC;01109/2022;031/2022/SEDEC;O objeto do presente instrumento e aquisicao de Caminhao 277 cv, 6x4 com cacamba basculante de 12 m3, de acordo com as especificacoes do Termo de Referencia (anexo I), visando atender as demandas do Governo do Estado de Mato Grosso atraves da SEDEC Secr;2356000.0;07811058000164;M.DIESEL CAMINHOES E ONIBUS LTDA.;2022-07-19;19/07/2022 a 18/07/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-07-19;2023-07-18
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00574/2022;018/2022/SEDEC;O objeto do presente instrumento e a aquisicao de Pa carregadeira de rodas, de acordo com as especificacoes do Termo de Referencia e deste Contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Secretaria de Estado de Desenvo;379000.0;13552152000149;EDUARDO DE ALMEIDA EIRELI;2022-05-02;02/05/2022 a 01/05/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-05-02;2023-05-01
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00468/2022;006/2022;O objeto do presente instrumento e a aquisicao de Caminhoes Truck e Caminhoes Pipa, de acordo com as especificacoes do Termo de Referencia e deste contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Secretaria de Estado de;9476000.0;07811058000164;M.DIESEL CAMINHOES E ONIBUS LTDA.;2022-04-01;01/04/2022 a 31/03/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Veculos;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-04-01;2023-03-31
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00469/2022;007/2022;O objeto do presente instrumento e aquisicao de Escavadeira hidraulica e Motoniveladora, de acordo com as especificacoes do Termo de Referencia deste Contrato e deste Contrato, visando atender as demandas do Governo do Estado de Mato Grosso atraves da Sec;4910985.61;13160566000122;COPEMAQUINAS COMERCIO DE PECAS E REPRESENTACOES LTDA;2022-03-31;31/03/2022 a 30/03/2023;CELEBRADO;Secretaria de Estado de Desenvolvimento Economico - SEDEC;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_22.xls;2022-03-31;2023-03-30
